signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,9.132253,91.95999908447266,79.52833324008517,88.52833324008517
HR,DEACTIVATED,10.034048,86.66999816894531,79.52833324008517,88.52833324008517
HR,ACTIVATED,11.165837,103.11000061035156,79.52833324008517,88.52833324008517
HR,DEACTIVATED,15.233353,87.4000015258789,79.52833324008517,88.52833324008517
HR,ACTIVATED,24.068617,92.5,79.52833324008517,88.52833324008517
HR,DEACTIVATED,25.168595,83.05000305175781,79.52833324008517,88.52833324008517
HR,ACTIVATED,29.069699,94.86000061035156,79.52833324008517,88.52833324008517
HR,DEACTIVATED,30.236298,84.52999877929688,79.52833324008517,88.52833324008517
HR,ACTIVATED,30.636329,96.0500030517578,79.52833324008517,88.52833324008517
HR,DEACTIVATED,33.703754,86.37000274658203,79.52833324008517,88.52833324008517
HR,ACTIVATED,33.903537,122.7300033569336,79.52833324008517,88.52833324008517
HR,DEACTIVATED,40.138297,86.87999725341797,79.52833324008517,88.52833324008517
EDA,ACTIVATED,42.273215,0.3096370100975036,0.30235675682087204,0.30935675682087205
EDA,DEACTIVATED,44.673549,0.3093070089817047,0.30235675682087204,0.30935675682087205
EDA,ACTIVATED,44.77439,0.3097470104694366,0.30235675682087204,0.30935675682087205
EDA,DEACTIVATED,45.373688,0.3092249929904938,0.30235675682087204,0.30935675682087205
EDA,ACTIVATED,45.873985,0.3098849952220917,0.30235675682087204,0.30935675682087205
HR,ACTIVATED,48.006631,101.3000030517578,79.52833324008517,88.52833324008517
EDA,DEACTIVATED,58.142852,0.3091430068016052,0.30235675682087204,0.30935675682087205
HR,DEACTIVATED,59.675427,85.66000366210938,79.52833324008517,88.52833324008517
EDA,ACTIVATED,60.709829,0.3148689866065979,0.30235675682087204,0.30935675682087205
EDA,DEACTIVATED,61.111624,0.3033179938793182,0.30235675682087204,0.30935675682087205
EDA,ACTIVATED,61.51242,0.3378210067749023,0.30235675682087204,0.30935675682087205
EDA,DEACTIVATED,61.579939,0.3059400022029876,0.30235675682087204,0.30935675682087205
EDA,ACTIVATED,61.87943,0.3136219978332519,0.30235675682087204,0.30935675682087205
EDA,DEACTIVATED,67.796384,0.3074379861354828,0.30235675682087204,0.30935675682087205
EDA,ACTIVATED,67.99527,0.3125250041484833,0.30235675682087204,0.30935675682087205
HR,ACTIVATED,125.039418,104.06999969482422,79.52833324008517,88.52833324008517
HR,DEACTIVATED,127.27262,84.41999816894531,79.52833324008517,88.52833324008517
HR,ACTIVATED,128.84022,90.97000122070312,79.52833324008517,88.52833324008517
HR,DEACTIVATED,129.540005,88.30000305175781,79.52833324008517,88.52833324008517
