signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,8.332206,88.08000183105469,78.31615330622746,87.31615330622746
HR,DEACTIVATED,9.365593,82.38999938964844,78.31615330622746,87.31615330622746
HR,ACTIVATED,47.942587,101.83999633789062,78.31615330622746,87.31615330622746
HR,DEACTIVATED,58.692119,80.88999938964844,78.31615330622746,87.31615330622746
HR,ACTIVATED,59.092267,104.58000183105467,78.31615330622746,87.31615330622746
HR,DEACTIVATED,61.759336,83.05000305175781,78.31615330622746,87.31615330622746
HR,ACTIVATED,118.904164,91.33999633789062,78.31615330622746,87.31615330622746
HR,DEACTIVATED,121.438333,82.11000061035156,78.31615330622746,87.31615330622746
HR,ACTIVATED,122.571843,104.9800033569336,78.31615330622746,87.31615330622746
HR,DEACTIVATED,126.372684,84.80000305175781,78.31615330622746,87.31615330622746
HR,ACTIVATED,130.875465,87.48999786376953,78.31615330622746,87.31615330622746
HR,DEACTIVATED,132.407522,76.37999725341797,78.31615330622746,87.31615330622746
HR,ACTIVATED,152.894113,87.4800033569336,78.31615330622746,87.31615330622746
HR,DEACTIVATED,153.96104,79.94000244140625,78.31615330622746,87.31615330622746
HR,ACTIVATED,156.794767,92.70999908447266,78.31615330622746,87.31615330622746
HR,DEACTIVATED,160.503463,84.69000244140625,78.31615330622746,87.31615330622746
HR,ACTIVATED,162.66292,102.31999969482422,78.31615330622746,87.31615330622746
HR,DEACTIVATED,165.297266,84.6500015258789,78.31615330622746,87.31615330622746
HR,ACTIVATED,198.566392,104.2699966430664,78.31615330622746,87.31615330622746
