signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,12.030978,106.27999877929688,82.12235260009766,91.12235260009766
HR,DEACTIVATED,14.690407,87.56999969482422,82.12235260009766,91.12235260009766
HR,ACTIVATED,17.135415,102.19000244140624,82.12235260009766,91.12235260009766
HR,DEACTIVATED,21.621642,82.88999938964844,82.12235260009766,91.12235260009766
HR,ACTIVATED,22.854303,93.16999816894533,82.12235260009766,91.12235260009766
HR,DEACTIVATED,24.381336,86.45999908447266,82.12235260009766,91.12235260009766
HR,ACTIVATED,26.309033,93.69000244140624,82.12235260009766,91.12235260009766
HR,DEACTIVATED,27.156512,88.73999786376953,82.12235260009766,91.12235260009766
HR,ACTIVATED,29.08487,99.25,82.12235260009766,91.12235260009766
HR,DEACTIVATED,30.713526,85.33000183105469,82.12235260009766,91.12235260009766
HR,ACTIVATED,37.61174,93.5199966430664,82.12235260009766,91.12235260009766
HR,DEACTIVATED,38.692871,86.06999969482422,82.12235260009766,91.12235260009766
HR,ACTIVATED,45.112288,111.66999816894533,82.12235260009766,91.12235260009766
EDA,ACTIVATED,45.21352,0.095550000667572,0.08757421085420915,0.09457421085420915
EDA,DEACTIVATED,45.313982,0.0922780036926269,0.08757421085420915,0.09457421085420915
HR,DEACTIVATED,50.613187,89.30999755859375,82.12235260009766,91.12235260009766
EDA,ACTIVATED,51.781493,0.1116409972310066,0.08757421085420915,0.09457421085420915
EDA,DEACTIVATED,52.115387,0.0912590026855468,0.08757421085420915,0.09457421085420915
