signal,event,time_seconds,value,baseline,threshold
EDA,ACTIVATED,0.0,0.0957529991865158,0.07748786504757964,0.08448786504757964
HR,ACTIVATED,0.097173,98.2699966430664,72.88727222789417,81.88727222789417
HR,DEACTIVATED,3.364955,74.26000213623047,72.88727222789417,81.88727222789417
EDA,DEACTIVATED,3.633262,0.0825100019574165,0.07748786504757964,0.08448786504757964
EDA,ACTIVATED,4.866456,0.0858960002660751,0.07748786504757964,0.08448786504757964
EDA,DEACTIVATED,5.168305,0.0817829966545105,0.07748786504757964,0.08448786504757964
EDA,ACTIVATED,6.167331,0.093299999833107,0.07748786504757964,0.08448786504757964
EDA,DEACTIVATED,8.400676,0.0809549987316131,0.07748786504757964,0.08448786504757964
EDA,ACTIVATED,11.170212,0.0911490023136138,0.07748786504757964,0.08448786504757964
EDA,DEACTIVATED,12.067227,0.0838019996881485,0.07748786504757964,0.08448786504757964
EDA,ACTIVATED,14.21808,0.085097000002861,0.07748786504757964,0.08448786504757964
EDA,DEACTIVATED,18.452919,0.0597620010375976,0.07748786504757964,0.08448786504757964
HR,ACTIVATED,39.622064,93.0,72.88727222789417,81.88727222789417
HR,DEACTIVATED,43.923451,69.12999725341797,72.88727222789417,81.88727222789417
HR,ACTIVATED,88.19882,106.08999633789062,72.88727222789417,81.88727222789417
HR,DEACTIVATED,93.632385,72.75,72.88727222789417,81.88727222789417
HR,ACTIVATED,115.703875,86.06999969482422,72.88727222789417,81.88727222789417
HR,DEACTIVATED,117.304448,74.87999725341797,72.88727222789417,81.88727222789417
HR,ACTIVATED,117.804538,86.0199966430664,72.88727222789417,81.88727222789417
HR,DEACTIVATED,120.104621,72.95999908447266,72.88727222789417,81.88727222789417
