signal,event,time_seconds,value,baseline,threshold
EDA,ACTIVATED,0.0,0.0590130016207695,0.03815981753271169,0.04515981753271169
EDA,DEACTIVATED,1.096798,0.0446819998323917,0.03815981753271169,0.04515981753271169
HR,ACTIVATED,18.8322,61.970001220703125,51.12545429576527,60.12545429576527
HR,DEACTIVATED,23.466424,59.2400016784668,51.12545429576527,60.12545429576527
HR,ACTIVATED,55.588881,79.83000183105469,51.12545429576527,60.12545429576527
HR,DEACTIVATED,67.358043,51.93000030517578,51.12545429576527,60.12545429576527
HR,ACTIVATED,81.861074,63.470001220703125,51.12545429576527,60.12545429576527
HR,DEACTIVATED,84.094899,59.150001525878906,51.12545429576527,60.12545429576527
HR,ACTIVATED,84.894807,62.66999816894531,51.12545429576527,60.12545429576527
HR,DEACTIVATED,87.161941,59.0099983215332,51.12545429576527,60.12545429576527
HR,ACTIVATED,87.962257,61.77000045776367,51.12545429576527,60.12545429576527
HR,DEACTIVATED,89.296117,58.790000915527344,51.12545429576527,60.12545429576527
HR,ACTIVATED,89.896615,65.33999633789062,51.12545429576527,60.12545429576527
HR,DEACTIVATED,92.362942,59.02000045776367,51.12545429576527,60.12545429576527
HR,ACTIVATED,93.179746,62.56999969482422,51.12545429576527,60.12545429576527
HR,DEACTIVATED,102.080959,50.630001068115234,51.12545429576527,60.12545429576527
HR,ACTIVATED,102.681475,61.59999847412109,51.12545429576527,60.12545429576527
HR,DEACTIVATED,104.548275,55.0,51.12545429576527,60.12545429576527
HR,ACTIVATED,113.350085,123.3499984741211,51.12545429576527,60.12545429576527
EDA,ACTIVATED,114.551222,0.0496149994432926,0.03815981753271169,0.04515981753271169
EDA,DEACTIVATED,114.652108,0.0419120006263256,0.03815981753271169,0.04515981753271169
EDA,ACTIVATED,115.484688,0.0497060008347034,0.03815981753271169,0.04515981753271169
EDA,DEACTIVATED,115.884882,0.041397001594305,0.03815981753271169,0.04515981753271169
EDA,ACTIVATED,119.053642,0.0483920015394687,0.03815981753271169,0.04515981753271169
EDA,DEACTIVATED,123.586894,0.0416489988565444,0.03815981753271169,0.04515981753271169
HR,DEACTIVATED,125.01919,55.02999877929688,51.12545429576527,60.12545429576527
HR,ACTIVATED,131.087146,68.5999984741211,51.12545429576527,60.12545429576527
HR,DEACTIVATED,143.189715,51.84999847412109,51.12545429576527,60.12545429576527
HR,ACTIVATED,143.789611,64.13999938964844,51.12545429576527,60.12545429576527
HR,DEACTIVATED,145.190461,59.40999984741211,51.12545429576527,60.12545429576527
HR,ACTIVATED,146.025529,62.869998931884766,51.12545429576527,60.12545429576527
HR,DEACTIVATED,147.256718,60.0099983215332,51.12545429576527,60.12545429576527
HR,ACTIVATED,151.624346,73.88999938964844,51.12545429576527,60.12545429576527
HR,DEACTIVATED,162.694105,54.560001373291016,51.12545429576527,60.12545429576527
HR,ACTIVATED,172.929819,61.65999984741211,51.12545429576527,60.12545429576527
HR,DEACTIVATED,183.6817,57.869998931884766,51.12545429576527,60.12545429576527
HR,ACTIVATED,185.582086,62.16999816894531,51.12545429576527,60.12545429576527
HR,DEACTIVATED,194.383403,60.040000915527344,51.12545429576527,60.12545429576527
HR,ACTIVATED,195.284795,60.59000015258789,51.12545429576527,60.12545429576527
HR,DEACTIVATED,198.383551,57.0099983215332,51.12545429576527,60.12545429576527
HR,ACTIVATED,198.983777,63.95000076293945,51.12545429576527,60.12545429576527
HR,DEACTIVATED,215.955133,58.720001220703125,51.12545429576527,60.12545429576527
