signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,23.900764,89.05000305175781,61.905384944035454,70.90538494403546
HR,DEACTIVATED,29.501844,68.95999908447266,61.905384944035454,70.90538494403546
HR,ACTIVATED,31.235496,74.77999877929688,61.905384944035454,70.90538494403546
HR,DEACTIVATED,35.036616,68.83999633789062,61.905384944035454,70.90538494403546
HR,ACTIVATED,38.137753,72.30999755859375,61.905384944035454,70.90538494403546
HR,DEACTIVATED,55.607185,60.52999877929688,61.905384944035454,70.90538494403546
HR,ACTIVATED,56.941152,72.43000030517578,61.905384944035454,70.90538494403546
HR,DEACTIVATED,57.874289,70.83000183105469,61.905384944035454,70.90538494403546
HR,ACTIVATED,58.174556,96.76000213623048,61.905384944035454,70.90538494403546
HR,DEACTIVATED,64.409133,66.91999816894531,61.905384944035454,70.90538494403546
HR,ACTIVATED,65.742892,74.27999877929688,61.905384944035454,70.90538494403546
HR,DEACTIVATED,67.710473,69.62999725341797,61.905384944035454,70.90538494403546
HR,ACTIVATED,74.727937,72.79000091552734,61.905384944035454,70.90538494403546
HR,DEACTIVATED,76.495796,69.80000305175781,61.905384944035454,70.90538494403546
HR,ACTIVATED,79.061941,74.19999694824219,61.905384944035454,70.90538494403546
HR,DEACTIVATED,81.129507,67.41999816894531,61.905384944035454,70.90538494403546
HR,ACTIVATED,81.729835,74.66000366210938,61.905384944035454,70.90538494403546
HR,DEACTIVATED,93.898399,69.87000274658203,61.905384944035454,70.90538494403546
HR,ACTIVATED,94.732428,71.88999938964844,61.905384944035454,70.90538494403546
HR,DEACTIVATED,103.100018,69.73999786376953,61.905384944035454,70.90538494403546
HR,ACTIVATED,105.500686,73.37000274658203,61.905384944035454,70.90538494403546
HR,DEACTIVATED,106.634473,69.88999938964844,61.905384944035454,70.90538494403546
HR,ACTIVATED,109.168213,70.91000366210938,61.905384944035454,70.90538494403546
HR,DEACTIVATED,110.268191,69.04000091552734,61.905384944035454,70.90538494403546
HR,ACTIVATED,114.469025,71.23999786376953,61.905384944035454,70.90538494403546
HR,DEACTIVATED,121.037123,70.83999633789062,61.905384944035454,70.90538494403546
HR,ACTIVATED,121.970376,70.97000122070312,61.905384944035454,70.90538494403546
HR,DEACTIVATED,122.870597,69.08999633789062,61.905384944035454,70.90538494403546
HR,ACTIVATED,123.671065,71.27999877929688,61.905384944035454,70.90538494403546
HR,DEACTIVATED,131.272831,69.45999908447266,61.905384944035454,70.90538494403546
HR,ACTIVATED,132.005774,73.62999725341797,61.905384944035454,70.90538494403546
