signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,4.801734,93.3499984741211,83.78050022125244,92.78050022125244
HR,DEACTIVATED,5.931745,84.51000213623047,83.78050022125244,92.78050022125244
HR,ACTIVATED,9.738013,93.97000122070312,83.78050022125244,92.78050022125244
HR,DEACTIVATED,10.436175,89.75,83.78050022125244,92.78050022125244
HR,ACTIVATED,12.663349,94.58000183105467,83.78050022125244,92.78050022125244
HR,DEACTIVATED,13.394724,91.11000061035156,83.78050022125244,92.78050022125244
HR,ACTIVATED,16.037667,96.77999877929688,83.78050022125244,92.78050022125244
HR,DEACTIVATED,16.968226,89.7699966430664,83.78050022125244,92.78050022125244
HR,ACTIVATED,18.264799,97.56999969482422,83.78050022125244,92.78050022125244
HR,DEACTIVATED,19.694158,91.45999908447266,83.78050022125244,92.78050022125244
EDA,ACTIVATED,30.833406,0.0899149999022483,0.08148827731005238,0.08848827731005239
HR,ACTIVATED,31.129684,97.68000030517578,83.78050022125244,92.78050022125244
EDA,DEACTIVATED,31.463653,0.0865880027413368,0.08148827731005238,0.08848827731005239
HR,DEACTIVATED,33.806409,81.0999984741211,83.78050022125244,92.78050022125244
EDA,ACTIVATED,36.599359,0.0945260003209114,0.08148827731005238,0.08848827731005239
EDA,DEACTIVATED,36.699767,0.087687999010086,0.08148827731005238,0.08848827731005239
