signal,event,time_seconds,value,baseline,threshold
EDA,ACTIVATED,0.0,0.1127040013670921,0.10052184375370438,0.10752184375370438
EDA,DEACTIVATED,0.198274,0.1065350025892257,0.10052184375370438,0.10752184375370438
EDA,ACTIVATED,1.531454,0.1075590029358863,0.10052184375370438,0.10752184375370438
EDA,DEACTIVATED,1.631444,0.1072380021214485,0.10052184375370438,0.10752184375370438
HR,ACTIVATED,22.283559,64.97000122070312,52.742000579833984,61.742000579833984
HR,DEACTIVATED,31.719374,61.27000045776367,52.742000579833984,61.742000579833984
HR,ACTIVATED,32.319524,73.30000305175781,52.742000579833984,61.742000579833984
HR,DEACTIVATED,47.155007,54.02000045776367,52.742000579833984,61.742000579833984
HR,ACTIVATED,61.857661,70.0,52.742000579833984,61.742000579833984
HR,DEACTIVATED,76.09665,59.869998931884766,52.742000579833984,61.742000579833984
HR,ACTIVATED,78.961264,63.0099983215332,52.742000579833984,61.742000579833984
HR,DEACTIVATED,80.594775,57.13999938964844,52.742000579833984,61.742000579833984
