signal,event,time_seconds,value,baseline,threshold
EDA,ACTIVATED,0.0,0.3743430078029632,0.34822245183828715,0.35522245183828716
HR,ACTIVATED,0.886315,73.56999969482422,61.77200012207031,70.77200012207031
EDA,DEACTIVATED,5.455144,0.3552089929580688,0.34822245183828715,0.35522245183828716
HR,DEACTIVATED,6.387319,58.34000015258789,61.77200012207031,70.77200012207031
HR,ACTIVATED,27.174547,76.25,61.77200012207031,70.77200012207031
HR,DEACTIVATED,37.509642,68.04000091552734,61.77200012207031,70.77200012207031
HR,ACTIVATED,41.477482,93.45999908447266,61.77200012207031,70.77200012207031
HR,DEACTIVATED,45.744398,68.47000122070312,61.77200012207031,70.77200012207031
HR,ACTIVATED,47.078006,83.0,61.77200012207031,70.77200012207031
HR,DEACTIVATED,50.2129,69.83000183105469,61.77200012207031,70.77200012207031
HR,ACTIVATED,52.779811,76.5,61.77200012207031,70.77200012207031
HR,DEACTIVATED,60.080758,68.16999816894531,61.77200012207031,70.77200012207031
HR,ACTIVATED,65.881526,73.47000122070312,61.77200012207031,70.77200012207031
HR,DEACTIVATED,70.916016,65.33000183105469,61.77200012207031,70.77200012207031
HR,ACTIVATED,71.349456,84.1500015258789,61.77200012207031,70.77200012207031
HR,DEACTIVATED,85.751891,65.43000030517578,61.77200012207031,70.77200012207031
HR,ACTIVATED,115.907601,72.0199966430664,61.77200012207031,70.77200012207031
HR,DEACTIVATED,122.509172,69.69999694824219,61.77200012207031,70.77200012207031
HR,ACTIVATED,123.00858,81.98999786376953,61.77200012207031,70.77200012207031
HR,DEACTIVATED,125.875753,69.12000274658203,61.77200012207031,70.77200012207031
HR,ACTIVATED,126.509296,74.5999984741211,61.77200012207031,70.77200012207031
HR,DEACTIVATED,133.077529,67.30000305175781,61.77200012207031,70.77200012207031
HR,ACTIVATED,137.278323,73.2699966430664,61.77200012207031,70.77200012207031
HR,DEACTIVATED,140.212639,68.2699966430664,61.77200012207031,70.77200012207031
HR,ACTIVATED,151.380519,81.4000015258789,61.77200012207031,70.77200012207031
HR,DEACTIVATED,163.584053,67.25,61.77200012207031,70.77200012207031
HR,ACTIVATED,174.255067,74.52999877929688,61.77200012207031,70.77200012207031
HR,DEACTIVATED,176.785844,63.16999816894531,61.77200012207031,70.77200012207031
HR,ACTIVATED,191.655312,86.16000366210938,61.77200012207031,70.77200012207031
HR,DEACTIVATED,200.02359,67.0199966430664,61.77200012207031,70.77200012207031
HR,ACTIVATED,214.4268,78.0199966430664,61.77200012207031,70.77200012207031
HR,DEACTIVATED,221.764393,70.69000244140625,61.77200012207031,70.77200012207031
HR,ACTIVATED,222.462215,73.5,61.77200012207031,70.77200012207031
HR,DEACTIVATED,224.027774,65.5,61.77200012207031,70.77200012207031
HR,ACTIVATED,225.5614,85.5999984741211,61.77200012207031,70.77200012207031
HR,DEACTIVATED,229.545358,66.05000305175781,61.77200012207031,70.77200012207031
HR,ACTIVATED,230.978665,75.83000183105469,61.77200012207031,70.77200012207031
HR,DEACTIVATED,233.947198,62.77999877929688,61.77200012207031,70.77200012207031
HR,ACTIVATED,235.4806,78.6500015258789,61.77200012207031,70.77200012207031
HR,DEACTIVATED,240.905531,66.18000030517578,61.77200012207031,70.77200012207031
