signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,12.266716,73.23999786376953,59.08833281199137,68.08833281199136
HR,DEACTIVATED,13.500323,68.06999969482422,59.08833281199137,68.08833281199136
HR,ACTIVATED,14.268,68.0999984741211,59.08833281199137,68.08833281199136
HR,DEACTIVATED,16.967407,61.119998931884766,59.08833281199137,68.08833281199136
HR,ACTIVATED,26.952529,71.95999908447266,59.08833281199137,68.08833281199136
HR,DEACTIVATED,28.486151,64.73999786376953,59.08833281199137,68.08833281199136
HR,ACTIVATED,66.560777,70.5999984741211,59.08833281199137,68.08833281199136
HR,DEACTIVATED,72.628002,67.44000244140625,59.08833281199137,68.08833281199136
HR,ACTIVATED,73.429108,69.12000274658203,59.08833281199137,68.08833281199136
HR,DEACTIVATED,75.995291,62.4900016784668,59.08833281199137,68.08833281199136
HR,ACTIVATED,76.596055,68.20999908447266,59.08833281199137,68.08833281199136
HR,DEACTIVATED,90.332271,62.119998931884766,59.08833281199137,68.08833281199136
HR,ACTIVATED,92.865635,68.41000366210938,59.08833281199137,68.08833281199136
HR,DEACTIVATED,93.899188,66.54000091552734,59.08833281199137,68.08833281199136
HR,ACTIVATED,97.199858,70.31999969482422,59.08833281199137,68.08833281199136
HR,DEACTIVATED,101.968252,57.52000045776367,59.08833281199137,68.08833281199136
HR,ACTIVATED,103.301417,73.01000213623047,59.08833281199137,68.08833281199136
HR,DEACTIVATED,108.252769,66.33000183105469,59.08833281199137,68.08833281199136
HR,ACTIVATED,127.588885,73.3499984741211,59.08833281199137,68.08833281199136
HR,DEACTIVATED,132.190032,66.25,59.08833281199137,68.08833281199136
HR,ACTIVATED,144.359671,70.05000305175781,59.08833281199137,68.08833281199136
HR,DEACTIVATED,157.794864,62.15999984741211,59.08833281199137,68.08833281199136
HR,ACTIVATED,160.161816,72.83000183105469,59.08833281199137,68.08833281199136
HR,DEACTIVATED,161.795973,64.7699966430664,59.08833281199137,68.08833281199136
HR,ACTIVATED,162.09592,92.0500030517578,59.08833281199137,68.08833281199136
