signal,event,time_seconds,value,baseline,threshold
EDA,ACTIVATED,0.0,0.1008780002593994,0.0861292586592184,0.09312925865921841
HR,ACTIVATED,1.561489,87.23999786376953,62.88124895095825,71.88124895095825
HR,DEACTIVATED,6.257391,63.77000045776367,62.88124895095825,71.88124895095825
EDA,DEACTIVATED,9.323236,0.0758040025830268,0.0861292586592184,0.09312925865921841
HR,ACTIVATED,22.194693,72.5199966430664,62.88124895095825,71.88124895095825
EDA,ACTIVATED,31.221613,0.0931750014424324,0.0861292586592184,0.09312925865921841
HR,DEACTIVATED,33.619149,59.209999084472656,62.88124895095825,71.88124895095825
HR,ACTIVATED,53.852534,95.83000183105467,62.88124895095825,71.88124895095825
HR,DEACTIVATED,62.829199,62.720001220703125,62.88124895095825,71.88124895095825
HR,ACTIVATED,77.366981,72.54000091552734,62.88124895095825,71.88124895095825
HR,DEACTIVATED,78.266898,70.91000366210938,62.88124895095825,71.88124895095825
HR,ACTIVATED,78.998754,75.98999786376953,62.88124895095825,71.88124895095825
HR,DEACTIVATED,90.689829,69.68000030517578,62.88124895095825,71.88124895095825
HR,ACTIVATED,92.490629,74.9000015258789,62.88124895095825,71.88124895095825
HR,DEACTIVATED,93.454942,70.5999984741211,62.88124895095825,71.88124895095825
HR,ACTIVATED,94.187943,73.43000030517578,62.88124895095825,71.88124895095825
HR,DEACTIVATED,102.4303,71.55999755859375,62.88124895095825,71.88124895095825
HR,ACTIVATED,141.599974,88.4800033569336,62.88124895095825,71.88124895095825
EDA,DEACTIVATED,143.634446,0.0921389982104301,0.0861292586592184,0.09312925865921841
EDA,ACTIVATED,143.766345,0.0953209996223449,0.0861292586592184,0.09312925865921841
EDA,DEACTIVATED,145.065659,0.091167002916336,0.0861292586592184,0.09312925865921841
EDA,ACTIVATED,145.596914,0.0986860021948814,0.0861292586592184,0.09312925865921841
HR,DEACTIVATED,146.096358,70.9000015258789,62.88124895095825,71.88124895095825
HR,ACTIVATED,149.625392,72.83000183105469,62.88124895095825,71.88124895095825
HR,DEACTIVATED,151.357636,64.58000183105469,62.88124895095825,71.88124895095825
HR,ACTIVATED,152.856283,81.66000366210938,62.88124895095825,71.88124895095825
HR,DEACTIVATED,154.887806,70.18000030517578,62.88124895095825,71.88124895095825
EDA,DEACTIVATED,157.988379,0.092128001153469,0.0861292586592184,0.09312925865921841
HR,ACTIVATED,163.732243,74.4800033569336,62.88124895095825,71.88124895095825
HR,DEACTIVATED,171.258331,65.66999816894531,62.88124895095825,71.88124895095825
HR,ACTIVATED,211.194831,73.30999755859375,62.88124895095825,71.88124895095825
HR,DEACTIVATED,213.95808,61.84999847412109,62.88124895095825,71.88124895095825
