signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,4.196732,91.45999908447266,72.93642915998187,81.93642915998187
HR,DEACTIVATED,6.03057,78.2300033569336,72.93642915998187,81.93642915998187
HR,ACTIVATED,21.800446,82.0999984741211,72.93642915998187,81.93642915998187
HR,DEACTIVATED,23.433621,79.22000122070312,72.93642915998187,81.93642915998187
HR,ACTIVATED,23.733656,109.2300033569336,72.93642915998187,81.93642915998187
HR,DEACTIVATED,27.267636,81.91999816894531,72.93642915998187,81.93642915998187
HR,ACTIVATED,28.067902,82.2300033569336,72.93642915998187,81.93642915998187
HR,DEACTIVATED,29.301658,75.06999969482422,72.93642915998187,81.93642915998187
HR,ACTIVATED,32.135243,87.44999694824219,72.93642915998187,81.93642915998187
HR,DEACTIVATED,33.068793,81.91000366210938,72.93642915998187,81.93642915998187
HR,ACTIVATED,52.639451,88.9000015258789,72.93642915998187,81.93642915998187
HR,DEACTIVATED,54.572874,79.55999755859375,72.93642915998187,81.93642915998187
HR,ACTIVATED,54.873121,98.91999816894533,72.93642915998187,81.93642915998187
HR,DEACTIVATED,58.073412,74.9800033569336,72.93642915998187,81.93642915998187
HR,ACTIVATED,81.178824,82.88999938964844,72.93642915998187,81.93642915998187
HR,DEACTIVATED,82.112121,79.62000274658203,72.93642915998187,81.93642915998187
HR,ACTIVATED,82.312415,117.48999786376952,72.93642915998187,81.93642915998187
HR,DEACTIVATED,88.579601,72.19999694824219,72.93642915998187,81.93642915998187
HR,ACTIVATED,103.082731,85.6500015258789,72.93642915998187,81.93642915998187
HR,DEACTIVATED,106.282988,79.5199966430664,72.93642915998187,81.93642915998187
HR,ACTIVATED,107.716457,99.02999877929688,72.93642915998187,81.93642915998187
HR,DEACTIVATED,115.084969,77.41999816894531,72.93642915998187,81.93642915998187
HR,ACTIVATED,115.585004,85.86000061035156,72.93642915998187,81.93642915998187
HR,DEACTIVATED,122.552972,81.77999877929688,72.93642915998187,81.93642915998187
HR,ACTIVATED,123.186969,84.44000244140625,72.93642915998187,81.93642915998187
HR,DEACTIVATED,125.520373,71.41999816894531,72.93642915998187,81.93642915998187
HR,ACTIVATED,126.05379,83.33000183105469,72.93642915998187,81.93642915998187
HR,DEACTIVATED,127.220406,75.91999816894531,72.93642915998187,81.93642915998187
HR,ACTIVATED,150.041646,86.86000061035156,72.93642915998187,81.93642915998187
HR,DEACTIVATED,151.375768,77.66000366210938,72.93642915998187,81.93642915998187
HR,ACTIVATED,159.442991,82.87999725341797,72.93642915998187,81.93642915998187
HR,DEACTIVATED,161.710192,79.81999969482422,72.93642915998187,81.93642915998187
HR,ACTIVATED,192.516548,110.36000061035156,72.93642915998187,81.93642915998187
HR,DEACTIVATED,203.885538,81.22000122070312,72.93642915998187,81.93642915998187
HR,ACTIVATED,205.418722,89.04000091552734,72.93642915998187,81.93642915998187
HR,DEACTIVATED,206.45232,81.5999984741211,72.93642915998187,81.93642915998187
HR,ACTIVATED,207.186993,81.9800033569336,72.93642915998187,81.93642915998187
HR,DEACTIVATED,208.492442,74.18000030517578,72.93642915998187,81.93642915998187
