signal,event,time_seconds,value,baseline,threshold
EDA,ACTIVATED,1.025432,4.556828022003174,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,1.159119,4.541982173919678,4.5433215997657,4.5503215997657
EDA,ACTIVATED,1.459606,4.550871849060059,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,1.558064,4.489329814910889,4.5433215997657,4.5503215997657
EDA,ACTIVATED,1.759227,4.553833961486816,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,1.958815,4.518433094024658,4.5433215997657,4.5503215997657
EDA,ACTIVATED,2.39332,4.592865943908691,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,2.591597,4.515488147735596,4.5433215997657,4.5503215997657
EDA,ACTIVATED,2.89226,4.559797763824463,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,2.99214,4.547914981842041,4.5433215997657,4.5503215997657
EDA,ACTIVATED,3.292984,4.638716220855713,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,4.825716,4.541982173919678,4.5433215997657,4.5503215997657
EDA,ACTIVATED,4.924252,4.556828022003174,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,5.824876,4.5301618576049805,4.5433215997657,4.5503215997657
EDA,ACTIVATED,5.924961,4.556828022003174,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,6.125617,4.5301618576049805,4.5433215997657,4.5503215997657
EDA,ACTIVATED,6.357396,4.577784061431885,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,6.758406,4.446372985839844,4.5433215997657,4.5503215997657
EDA,ACTIVATED,7.091253,4.568758964538574,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,7.29281,4.524274826049805,4.5433215997657,4.5503215997657
EDA,ACTIVATED,7.691042,4.553833961486816,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,7.793909,4.495098114013672,4.5433215997657,4.5503215997657
EDA,ACTIVATED,8.09249,4.568758964538574,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,8.194125,4.536064147949219,4.5433215997657,4.5503215997657
EDA,ACTIVATED,8.42694,4.568758964538574,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,8.627051,4.524274826049805,4.5433215997657,4.5503215997657
EDA,ACTIVATED,9.526045,4.556828022003174,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,9.625014,4.506734848022461,4.5433215997657,4.5503215997657
HR,ACTIVATED,10.857762,114.79000091552734,95.08105227821751,104.08105227821751
EDA,ACTIVATED,11.058663,4.577784061431885,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,11.261661,4.474918842315674,4.5433215997657,4.5503215997657
HR,DEACTIVATED,11.89102,102.61000061035156,95.08105227821751,104.08105227821751
EDA,ACTIVATED,11.893021,4.595882892608643,4.5433215997657,4.5503215997657
HR,ACTIVATED,11.991376,146.47999572753906,95.08105227821751,104.08105227821751
EDA,DEACTIVATED,12.093404,4.466293811798096,4.5433215997657,4.5503215997657
EDA,ACTIVATED,13.227646,4.574761867523193,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,14.126797,4.547914981842041,4.5433215997657,4.5503215997657
EDA,ACTIVATED,14.226388,4.580780982971191,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,14.328675,4.541982173919678,4.5433215997657,4.5503215997657
EDA,ACTIVATED,14.427879,4.608047962188721,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,17.795689,4.536064147949219,4.5433215997657,4.5503215997657
EDA,ACTIVATED,17.927009,4.589824199676514,4.5433215997657,4.5503215997657
HR,DEACTIVATED,19.460498,95.05999755859376,95.08105227821751,104.08105227821751
HR,ACTIVATED,20.559039,104.48999786376952,95.08105227821751,104.08105227821751
HR,DEACTIVATED,21.125981,102.0999984741211,95.08105227821751,104.08105227821751
HR,ACTIVATED,21.592931,112.75,95.08105227821751,104.08105227821751
HR,DEACTIVATED,26.328986,102.66999816894533,95.08105227821751,104.08105227821751
HR,ACTIVATED,27.460918,109.8499984741211,95.08105227821751,104.08105227821751
HR,DEACTIVATED,28.561639,97.77999877929688,95.08105227821751,104.08105227821751
HR,ACTIVATED,36.696,107.08000183105467,95.08105227821751,104.08105227821751
HR,DEACTIVATED,37.3969,102.88999938964844,95.08105227821751,104.08105227821751
HR,ACTIVATED,42.398794,120.66999816894533,95.08105227821751,104.08105227821751
HR,DEACTIVATED,43.931872,102.62000274658205,95.08105227821751,104.08105227821751
HR,ACTIVATED,53.900007,108.25,95.08105227821751,104.08105227821751
HR,DEACTIVATED,54.699241,100.06999969482422,95.08105227821751,104.08105227821751
HR,ACTIVATED,55.199476,108.12999725341795,95.08105227821751,104.08105227821751
HR,DEACTIVATED,57.233108,90.51000213623048,95.08105227821751,104.08105227821751
HR,ACTIVATED,67.80207,105.77999877929688,95.08105227821751,104.08105227821751
HR,DEACTIVATED,69.136134,99.18000030517578,95.08105227821751,104.08105227821751
HR,ACTIVATED,69.53604,114.18000030517578,95.08105227821751,104.08105227821751
HR,DEACTIVATED,74.27036,96.29000091552734,95.08105227821751,104.08105227821751
HR,ACTIVATED,77.237749,105.47000122070312,95.08105227821751,104.08105227821751
HR,DEACTIVATED,77.937459,100.5500030517578,95.08105227821751,104.08105227821751
HR,ACTIVATED,83.655654,115.87000274658205,95.08105227821751,104.08105227821751
HR,DEACTIVATED,85.088715,103.88999938964844,95.08105227821751,104.08105227821751
HR,ACTIVATED,101.992822,115.37000274658205,95.08105227821751,104.08105227821751
HR,DEACTIVATED,105.759655,102.1999969482422,95.08105227821751,104.08105227821751
HR,ACTIVATED,107.094021,107.51000213623048,95.08105227821751,104.08105227821751
HR,DEACTIVATED,107.928481,99.48999786376952,95.08105227821751,104.08105227821751
HR,ACTIVATED,108.861045,129.38999938964844,95.08105227821751,104.08105227821751
HR,DEACTIVATED,111.928736,94.01000213623048,95.08105227821751,104.08105227821751
HR,ACTIVATED,112.328086,106.4499969482422,95.08105227821751,104.08105227821751
HR,DEACTIVATED,113.061782,101.31999969482422,95.08105227821751,104.08105227821751
HR,ACTIVATED,113.361878,126.41999816894533,95.08105227821751,104.08105227821751
HR,DEACTIVATED,118.662355,90.9499969482422,95.08105227821751,104.08105227821751
HR,ACTIVATED,118.995897,112.41000366210938,95.08105227821751,104.08105227821751
HR,DEACTIVATED,121.730925,91.91000366210938,95.08105227821751,104.08105227821751
EDA,DEACTIVATED,127.334952,4.469174861907959,4.5433215997657,4.5503215997657
EDA,ACTIVATED,127.532818,4.704452037811279,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,128.234326,3.6084680557250977,4.5433215997657,4.5503215997657
EDA,ACTIVATED,128.531658,4.759064197540283,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,129.034457,0.1023129969835281,4.5433215997657,4.5503215997657
EDA,ACTIVATED,129.333394,10000.0,4.5433215997657,4.5503215997657
EDA,DEACTIVATED,132.434761,4.376574993133545,4.5433215997657,4.5503215997657
EDA,ACTIVATED,135.101659,4.875576972961426,4.5433215997657,4.5503215997657
