signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,7.001602,54.04999923706055,44.02999973297119,53.02999973297119
HR,DEACTIVATED,11.30102,46.52000045776367,44.02999973297119,53.02999973297119
HR,ACTIVATED,21.002453,63.7400016784668,44.02999973297119,53.02999973297119
HR,DEACTIVATED,40.073439,51.7599983215332,44.02999973297119,53.02999973297119
HR,ACTIVATED,52.042634,58.68000030517578,44.02999973297119,53.02999973297119
HR,DEACTIVATED,63.911584,51.06999969482422,44.02999973297119,53.02999973297119
HR,ACTIVATED,64.845187,53.61000061035156,44.02999973297119,53.02999973297119
HR,DEACTIVATED,69.379957,44.66999816894531,44.02999973297119,53.02999973297119
HR,ACTIVATED,86.633183,55.93000030517578,44.02999973297119,53.02999973297119
HR,DEACTIVATED,93.335482,46.470001220703125,44.02999973297119,53.02999973297119
HR,ACTIVATED,108.070331,53.560001373291016,44.02999973297119,53.02999973297119
HR,DEACTIVATED,119.639334,46.9900016784668,44.02999973297119,53.02999973297119
HR,ACTIVATED,157.230543,64.97000122070312,44.02999973297119,53.02999973297119
HR,DEACTIVATED,176.967274,52.310001373291016,44.02999973297119,53.02999973297119
HR,ACTIVATED,179.568148,66.56999969482422,44.02999973297119,53.02999973297119
HR,DEACTIVATED,187.002868,49.560001373291016,44.02999973297119,53.02999973297119
HR,ACTIVATED,187.103471,149.66000366210938,44.02999973297119,53.02999973297119
