signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,1.092267,82.68000030517578,73.507692190317,82.507692190317
HR,DEACTIVATED,3.291872,81.91000366210938,73.507692190317,82.507692190317
HR,ACTIVATED,4.79235,83.3499984741211,73.507692190317,82.507692190317
HR,DEACTIVATED,7.493298,69.66000366210938,73.507692190317,82.507692190317
HR,ACTIVATED,291.984926,88.06999969482422,73.507692190317,82.507692190317
HR,DEACTIVATED,294.0859,76.04000091552734,73.507692190317,82.507692190317
EDA,ACTIVATED,386.489248,0.0500640012323856,0.04306031745933998,0.05006031745933998
HR,ACTIVATED,420.861341,83.37999725341797,73.507692190317,82.507692190317
HR,DEACTIVATED,422.294936,74.37999725341797,73.507692190317,82.507692190317
HR,ACTIVATED,425.662858,88.12000274658203,73.507692190317,82.507692190317
HR,DEACTIVATED,428.029429,74.27999877929688,73.507692190317,82.507692190317
HR,ACTIVATED,429.963895,89.18000030517578,73.507692190317,82.507692190317
HR,DEACTIVATED,434.897441,72.0999984741211,73.507692190317,82.507692190317
HR,ACTIVATED,435.297603,86.37999725341797,73.507692190317,82.507692190317
HR,DEACTIVATED,436.631327,76.98999786376953,73.507692190317,82.507692190317
HR,ACTIVATED,441.215743,82.81999969482422,73.507692190317,82.507692190317
HR,DEACTIVATED,462.454197,81.54000091552734,73.507692190317,82.507692190317
HR,ACTIVATED,495.227102,95.48999786376952,73.507692190317,82.507692190317
HR,DEACTIVATED,499.29403,80.16999816894531,73.507692190317,82.507692190317
