signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,19.365216,74.33999633789062,64.74000029130416,73.74000029130416
HR,DEACTIVATED,20.998078,66.16000366210938,64.74000029130416,73.74000029130416
HR,ACTIVATED,22.265359,82.66999816894531,64.74000029130416,73.74000029130416
HR,DEACTIVATED,24.198622,71.38999938964844,64.74000029130416,73.74000029130416
HR,ACTIVATED,25.599145,86.88999938964844,64.74000029130416,73.74000029130416
HR,DEACTIVATED,28.166139,73.73999786376953,64.74000029130416,73.74000029130416
HR,ACTIVATED,28.999583,74.9000015258789,64.74000029130416,73.74000029130416
HR,DEACTIVATED,29.799699,73.41000366210938,64.74000029130416,73.74000029130416
HR,ACTIVATED,30.600205,73.76000213623047,64.74000029130416,73.74000029130416
HR,DEACTIVATED,31.633742,71.26000213623047,64.74000029130416,73.74000029130416
HR,ACTIVATED,32.166722,79.2300033569336,64.74000029130416,73.74000029130416
HR,DEACTIVATED,35.534174,67.87000274658203,64.74000029130416,73.74000029130416
HR,ACTIVATED,39.534992,74.62000274658203,64.74000029130416,73.74000029130416
HR,DEACTIVATED,40.336003,73.19000244140625,64.74000029130416,73.74000029130416
HR,ACTIVATED,56.154532,74.19000244140625,64.74000029130416,73.74000029130416
HR,DEACTIVATED,57.088316,71.58999633789062,64.74000029130416,73.74000029130416
HR,ACTIVATED,75.891868,89.9000015258789,64.74000029130416,73.74000029130416
HR,DEACTIVATED,81.726458,72.08999633789062,64.74000029130416,73.74000029130416
HR,ACTIVATED,82.159806,93.11000061035156,64.74000029130416,73.74000029130416
HR,DEACTIVATED,87.843994,73.33999633789062,64.74000029130416,73.74000029130416
HR,ACTIVATED,88.477339,79.26000213623047,64.74000029130416,73.74000029130416
HR,DEACTIVATED,89.710896,72.76000213623047,64.74000029130416,73.74000029130416
HR,ACTIVATED,91.845196,74.47000122070312,64.74000029130416,73.74000029130416
HR,DEACTIVATED,95.345847,72.06999969482422,64.74000029130416,73.74000029130416
HR,ACTIVATED,95.64571,97.72000122070312,64.74000029130416,73.74000029130416
HR,DEACTIVATED,103.113768,72.80999755859375,64.74000029130416,73.74000029130416
HR,ACTIVATED,116.883104,78.06999969482422,64.74000029130416,73.74000029130416
HR,DEACTIVATED,123.317575,69.97000122070312,64.74000029130416,73.74000029130416
HR,ACTIVATED,124.684536,134.60000610351562,64.74000029130416,73.74000029130416
HR,DEACTIVATED,138.209063,73.11000061035156,64.74000029130416,73.74000029130416
HR,ACTIVATED,139.822101,74.20999908447266,64.74000029130416,73.74000029130416
HR,DEACTIVATED,144.957417,70.33000183105469,64.74000029130416,73.74000029130416
HR,ACTIVATED,155.990796,153.75,64.74000029130416,73.74000029130416
HR,DEACTIVATED,165.192387,71.86000061035156,64.74000029130416,73.74000029130416
HR,ACTIVATED,201.649409,83.97000122070312,64.74000029130416,73.74000029130416
