signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,25.567704,81.37999725341797,59.021666844685875,68.02166684468588
HR,DEACTIVATED,28.634694,66.12999725341797,59.021666844685875,68.02166684468588
HR,ACTIVATED,30.068443,83.30999755859375,59.021666844685875,68.02166684468588
HR,DEACTIVATED,35.703455,60.70000076293945,59.021666844685875,68.02166684468588
HR,ACTIVATED,35.803724,158.3300018310547,59.021666844685875,68.02166684468588
HR,DEACTIVATED,51.30641,65.91999816894531,59.021666844685875,68.02166684468588
HR,ACTIVATED,52.006731,72.11000061035156,59.021666844685875,68.02166684468588
HR,DEACTIVATED,64.258487,62.34000015258789,59.021666844685875,68.02166684468588
HR,ACTIVATED,64.892132,68.08999633789062,59.021666844685875,68.02166684468588
HR,DEACTIVATED,65.793129,67.44999694824219,59.021666844685875,68.02166684468588
HR,ACTIVATED,66.326158,82.7699966430664,59.021666844685875,68.02166684468588
HR,DEACTIVATED,69.993736,64.77999877929688,59.021666844685875,68.02166684468588
HR,ACTIVATED,81.698415,77.08000183105469,59.021666844685875,68.02166684468588
HR,DEACTIVATED,88.263991,67.77999877929688,59.021666844685875,68.02166684468588
HR,ACTIVATED,90.697166,69.12000274658203,59.021666844685875,68.02166684468588
HR,DEACTIVATED,91.864366,64.16999816894531,59.021666844685875,68.02166684468588
HR,ACTIVATED,92.632027,70.75,59.021666844685875,68.02166684468588
HR,DEACTIVATED,94.06613,64.02999877929688,59.021666844685875,68.02166684468588
HR,ACTIVATED,107.300587,71.68000030517578,59.021666844685875,68.02166684468588
HR,DEACTIVATED,125.722496,58.7599983215332,59.021666844685875,68.02166684468588
