signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,5.865385,82.16999816894531,71.84249997138977,80.84249997138977
HR,DEACTIVATED,6.865403,76.25,71.84249997138977,80.84249997138977
HR,ACTIVATED,16.184255,81.66000366210938,71.84249997138977,80.84249997138977
HR,DEACTIVATED,16.984394,80.18000030517578,71.84249997138977,80.84249997138977
HR,ACTIVATED,17.518341,86.16999816894531,71.84249997138977,80.84249997138977
HR,DEACTIVATED,18.61788,79.37000274658203,71.84249997138977,80.84249997138977
HR,ACTIVATED,19.851534,88.05999755859375,71.84249997138977,80.84249997138977
HR,DEACTIVATED,21.819158,78.79000091552734,71.84249997138977,80.84249997138977
HR,ACTIVATED,24.819107,82.1500015258789,71.84249997138977,80.84249997138977
HR,DEACTIVATED,26.319493,72.9000015258789,71.84249997138977,80.84249997138977
HR,ACTIVATED,28.753213,83.9000015258789,71.84249997138977,80.84249997138977
HR,DEACTIVATED,29.687529,80.41000366210938,71.84249997138977,80.84249997138977
HR,ACTIVATED,30.420247,81.05999755859375,71.84249997138977,80.84249997138977
HR,DEACTIVATED,31.855241,72.30000305175781,71.84249997138977,80.84249997138977
HR,ACTIVATED,32.353974,84.0199966430664,71.84249997138977,80.84249997138977
HR,DEACTIVATED,37.788807,69.77999877929688,71.84249997138977,80.84249997138977
EDA,ACTIVATED,40.257192,0.0857369974255561,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,51.127065,0.0840350016951561,0.07721512262918506,0.08421512262918507
EDA,ACTIVATED,51.327478,0.0849540010094642,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,51.79604,0.0841590017080307,0.07721512262918506,0.08421512262918507
EDA,ACTIVATED,51.862754,0.0852359980344772,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,55.393443,0.0839139968156814,0.07721512262918506,0.08421512262918507
EDA,ACTIVATED,55.494513,0.0849139988422393,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,56.528998,0.0840770006179809,0.07721512262918506,0.08421512262918507
EDA,ACTIVATED,56.627838,0.0843510031700134,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,56.827719,0.0839520022273063,0.07721512262918506,0.08421512262918507
EDA,ACTIVATED,57.027785,0.0844179987907409,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,57.229157,0.0841730013489723,0.07721512262918506,0.08421512262918507
EDA,ACTIVATED,57.461729,0.0843480005860328,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,57.962771,0.0835170000791549,0.07721512262918506,0.08421512262918507
EDA,ACTIVATED,64.430229,0.0850939974188804,0.07721512262918506,0.08421512262918507
EDA,DEACTIVATED,64.531304,0.0829840004444122,0.07721512262918506,0.08421512262918507
HR,ACTIVATED,66.861158,81.4800033569336,71.84249997138977,80.84249997138977
HR,DEACTIVATED,69.028229,69.43000030517578,71.84249997138977,80.84249997138977
HR,ACTIVATED,71.662337,218.19000244140625,71.84249997138977,80.84249997138977
HR,DEACTIVATED,82.832327,73.13999938964844,71.84249997138977,80.84249997138977
