signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,0.0,96.94000244140624,66.16333389282227,75.16333389282227
HR,DEACTIVATED,4.800929,73.4000015258789,66.16333389282227,75.16333389282227
HR,ACTIVATED,61.769125,76.76000213623047,66.16333389282227,75.16333389282227
HR,DEACTIVATED,65.135814,63.619998931884766,66.16333389282227,75.16333389282227
HR,ACTIVATED,65.535893,82.81999969482422,66.16333389282227,75.16333389282227
HR,DEACTIVATED,70.020383,73.9800033569336,66.16333389282227,75.16333389282227
HR,ACTIVATED,73.221241,112.62000274658205,66.16333389282227,75.16333389282227
HR,DEACTIVATED,80.889114,71.7300033569336,66.16333389282227,75.16333389282227
HR,ACTIVATED,81.522527,78.01000213623047,66.16333389282227,75.16333389282227
HR,DEACTIVATED,86.623649,73.25,66.16333389282227,75.16333389282227
HR,ACTIVATED,104.227307,77.3499984741211,66.16333389282227,75.16333389282227
HR,DEACTIVATED,105.327988,72.05999755859375,66.16333389282227,75.16333389282227
HR,ACTIVATED,106.728543,82.16999816894531,66.16333389282227,75.16333389282227
HR,DEACTIVATED,118.930862,74.19999694824219,66.16333389282227,75.16333389282227
HR,ACTIVATED,119.631089,77.31999969482422,66.16333389282227,75.16333389282227
HR,DEACTIVATED,120.631025,73.47000122070312,66.16333389282227,75.16333389282227
