signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,0.199191,111.91999816894533,101.11823452220244,110.11823452220244
HR,DEACTIVATED,3.032481,109.97000122070312,101.11823452220244,110.11823452220244
HR,ACTIVATED,3.332631,122.56999969482422,101.11823452220244,110.11823452220244
HR,DEACTIVATED,5.49987,105.80999755859376,101.11823452220244,110.11823452220244
EDA,ACTIVATED,25.887718,0.474914014339447,0.46771863485510284,0.47471863485510285
HR,ACTIVATED,43.557417,110.3000030517578,101.11823452220244,110.11823452220244
HR,DEACTIVATED,45.524659,107.9800033569336,101.11823452220244,110.11823452220244
EDA,DEACTIVATED,64.564525,0.4375579953193664,0.46771863485510284,0.47471863485510285
EDA,ACTIVATED,65.196934,0.4794549942016601,0.46771863485510284,0.47471863485510285
EDA,DEACTIVATED,65.397639,0.4726270139217376,0.46771863485510284,0.47471863485510285
