signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,28.538296,66.80999755859375,57.51928547450474,66.51928547450474
HR,DEACTIVATED,29.57093,64.79000091552734,57.51928547450474,66.51928547450474
HR,ACTIVATED,30.271137,68.91000366210938,57.51928547450474,66.51928547450474
HR,DEACTIVATED,33.338193,61.93999862670898,57.51928547450474,66.51928547450474
HR,ACTIVATED,52.008787,66.7699966430664,57.51928547450474,66.51928547450474
HR,DEACTIVATED,53.008917,66.41999816894531,57.51928547450474,66.51928547450474
HR,ACTIVATED,58.476627,68.79000091552734,57.51928547450474,66.51928547450474
HR,DEACTIVATED,59.610154,65.41000366210938,57.51928547450474,66.51928547450474
HR,ACTIVATED,65.111282,67.7300033569336,57.51928547450474,66.51928547450474
HR,DEACTIVATED,66.144844,65.5,57.51928547450474,66.51928547450474
HR,ACTIVATED,107.403591,69.87000274658203,57.51928547450474,66.51928547450474
HR,DEACTIVATED,108.636483,65.44999694824219,57.51928547450474,66.51928547450474
HR,ACTIVATED,109.43686,66.77999877929688,57.51928547450474,66.51928547450474
HR,DEACTIVATED,115.938915,54.0099983215332,57.51928547450474,66.51928547450474
HR,ACTIVATED,148.378272,69.12999725341797,57.51928547450474,66.51928547450474
HR,DEACTIVATED,150.645913,59.619998931884766,57.51928547450474,66.51928547450474
HR,ACTIVATED,152.579184,67.9800033569336,57.51928547450474,66.51928547450474
HR,DEACTIVATED,155.146529,58.15999984741211,57.51928547450474,66.51928547450474
HR,ACTIVATED,194.837928,68.87000274658203,57.51928547450474,66.51928547450474
HR,DEACTIVATED,201.005392,57.34999847412109,57.51928547450474,66.51928547450474
HR,ACTIVATED,203.67252,70.1500015258789,57.51928547450474,66.51928547450474
HR,DEACTIVATED,208.274379,57.459999084472656,57.51928547450474,66.51928547450474
