signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,7.797808,90.61000061035156,77.41499943203397,86.41499943203397
HR,DEACTIVATED,10.764357,85.25,77.41499943203397,86.41499943203397
HR,ACTIVATED,16.19876,127.93000030517578,77.41499943203397,86.41499943203397
HR,DEACTIVATED,26.133112,86.04000091552734,77.41499943203397,86.41499943203397
HR,ACTIVATED,26.46654,103.95999908447266,77.41499943203397,86.41499943203397
HR,DEACTIVATED,31.86666,81.51000213623047,77.41499943203397,86.41499943203397
HR,ACTIVATED,47.95189,93.69000244140624,77.41499943203397,86.41499943203397
HR,DEACTIVATED,51.085597,74.62999725341797,77.41499943203397,86.41499943203397
HR,ACTIVATED,85.724815,94.20999908447266,77.41499943203397,86.41499943203397
HR,DEACTIVATED,100.760609,80.08999633789062,77.41499943203397,86.41499943203397
HR,ACTIVATED,102.294171,94.75,77.41499943203397,86.41499943203397
HR,DEACTIVATED,105.161299,78.31999969482422,77.41499943203397,86.41499943203397
HR,ACTIVATED,130.867092,93.9000015258789,77.41499943203397,86.41499943203397
HR,DEACTIVATED,133.217526,83.9800033569336,77.41499943203397,86.41499943203397
HR,ACTIVATED,133.734417,93.0999984741211,77.41499943203397,86.41499943203397
HR,DEACTIVATED,135.584399,79.9800033569336,77.41499943203397,86.41499943203397
HR,ACTIVATED,215.683341,92.2300033569336,77.41499943203397,86.41499943203397
HR,DEACTIVATED,218.034305,78.20999908447266,77.41499943203397,86.41499943203397
HR,ACTIVATED,261.059206,91.33999633789062,77.41499943203397,86.41499943203397
EDA,ACTIVATED,264.529435,0.0464150011539459,0.039412736515136944,0.04641273651513694
EDA,DEACTIVATED,264.629923,0.0464100018143653,0.039412736515136944,0.04641273651513694
EDA,ACTIVATED,264.929354,0.0464229993522167,0.039412736515136944,0.04641273651513694
HR,DEACTIVATED,268.627533,81.05000305175781,77.41499943203397,86.41499943203397
