signal,event,time_seconds,value,baseline,threshold
EDA,ACTIVATED,0.6263,3.390788078308105,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,1.093288,3.340418100357056,3.338756860913457,3.345756860913457
HR,ACTIVATED,6.257532,103.2300034,83.188750029375,92.188750029375
EDA,ACTIVATED,7.332184,3.3711209297180176,3.338756860913457,3.345756860913457
HR,DEACTIVATED,9.424115,82.31999969,83.188750029375,92.188750029375
EDA,DEACTIVATED,12.36181,3.342014074325561,3.338756860913457,3.345756860913457
HR,ACTIVATED,12.458529,99.56999969,83.188750029375,92.188750029375
EDA,ACTIVATED,12.68365,3.367860078811645,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,15.030171,3.3452250957489014,3.338756860913457,3.345756860913457
EDA,ACTIVATED,15.129041,3.385849952697754,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,15.326579,3.343626022338867,3.338756860913457,3.345756860913457
EDA,ACTIVATED,15.431174,3.3548951148986816,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,15.526939,3.3452250957489014,3.338756860913457,3.345756860913457
EDA,ACTIVATED,16.227812,3.359743118286133,3.338756860913457,3.345756860913457
HR,DEACTIVATED,16.257672,85.56999969,83.188750029375,92.188750029375
EDA,DEACTIVATED,16.2643,3.3452250957489014,3.338756860913457,3.345756860913457
EDA,ACTIVATED,16.277452,3.359743118286133,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,16.288244,3.3356258869171143,3.338756860913457,3.345756860913457
HR,ACTIVATED,16.318126,99.88999939,83.188750029375,92.188750029375
EDA,ACTIVATED,16.321809,3.358114957809448,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,16.559407,3.3356258869171143,3.338756860913457,3.345756860913457
HR,DEACTIVATED,36.197912,90.47000122,83.188750029375,92.188750029375
EDA,ACTIVATED,37.535278,3.346841096878052,3.338756860913457,3.345756860913457
HR,ACTIVATED,37.729208,95.0,83.188750029375,92.188750029375
HR,DEACTIVATED,40.130013,84.66999817,83.188750029375,92.188750029375
HR,ACTIVATED,41.129528,97.51999664,83.188750029375,92.188750029375
EDA,DEACTIVATED,44.198894,3.343626022338867,3.338756860913457,3.345756860913457
HR,DEACTIVATED,44.296443,89.33000183,83.188750029375,92.188750029375
EDA,ACTIVATED,44.299393,3.362987995147705,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,44.598254,3.3292460441589355,3.338756860913457,3.345756860913457
HR,ACTIVATED,44.696561,102.8099976,83.188750029375,92.188750029375
EDA,ACTIVATED,44.798799,3.353271961212158,3.338756860913457,3.345756860913457
EDA,DEACTIVATED,44.897819,3.3308470249176025,3.338756860913457,3.345756860913457
EDA,ACTIVATED,46.231226,3.3662240505218506,3.338756860913457,3.345756860913457
HR,DEACTIVATED,46.530909,89.79000092,83.188750029375,92.188750029375
HR,ACTIVATED,49.163926,98.66000366,83.188750029375,92.188750029375
HR,DEACTIVATED,57.901456,88.58000183,83.188750029375,92.188750029375
HR,ACTIVATED,58.432279,94.52999878,83.188750029375,92.188750029375
HR,DEACTIVATED,60.767655,79.18000031,83.188750029375,92.188750029375
HR,ACTIVATED,63.700327,97.22000122,83.188750029375,92.188750029375
EDA,DEACTIVATED,64.302114,3.245543956756592,3.338756860913457,3.345756860913457
EDA,ACTIVATED,64.402163,3.4291698932647705,3.338756860913457,3.345756860913457
HR,DEACTIVATED,67.368627,83.16999817,83.188750029375,92.188750029375
HR,ACTIVATED,74.521063,96.58000183,83.188750029375,92.188750029375
HR,DEACTIVATED,76.152733,83.44999695,83.188750029375,92.188750029375
EDA,DEACTIVATED,80.857682,3.1080570220947266,3.338756860913457,3.345756860913457
EDA,ACTIVATED,80.955715,3.910093069076538,3.338756860913457,3.345756860913457
HR,ACTIVATED,82.188382,110.5899963,83.188750029375,92.188750029375
HR,DEACTIVATED,86.088869,79.19000244,83.188750029375,92.188750029375
HR,ACTIVATED,90.689267,103.4000015,83.188750029375,92.188750029375
HR,DEACTIVATED,97.757973,85.72000122,83.188750029375,92.188750029375
HR,ACTIVATED,98.056715,108.3399963,83.188750029375,92.188750029375
HR,DEACTIVATED,103.925084,82.33999634,83.188750029375,92.188750029375
HR,ACTIVATED,107.192241,101.6900024,83.188750029375,92.188750029375
HR,DEACTIVATED,108.926231,87.02999878,83.188750029375,92.188750029375
HR,ACTIVATED,109.326008,97.98999786,83.188750029375,92.188750029375
HR,DEACTIVATED,110.227123,91.37000275,83.188750029375,92.188750029375
HR,ACTIVATED,117.229062,113.3899994,83.188750029375,92.188750029375
HR,DEACTIVATED,121.195355,86.22000122,83.188750029375,92.188750029375
HR,ACTIVATED,129.429795,92.37999725,83.188750029375,92.188750029375
HR,DEACTIVATED,130.263531,88.51999664,83.188750029375,92.188750029375
