signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,11.166321,193.42999267578125,112.07416693369548,121.07416693369548
HR,DEACTIVATED,16.266995,120.0999984741211,112.07416693369548,121.07416693369548
HR,ACTIVATED,22.869132,235.33999633789065,112.07416693369548,121.07416693369548
EDA,ACTIVATED,25.703209,0.4323729872703552,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,25.837103,0.431329995393753,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,26.137804,0.4330449998378753,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,27.037397,0.431329995393753,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,27.437651,0.4323729872703552,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,27.67104,0.430637001991272,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,28.270861,0.4327490031719208,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,28.470537,0.4313029944896698,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,28.671289,0.4322389960289001,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,28.871215,0.4313830137252807,0.4250042631819442,0.4320042631819442
HR,DEACTIVATED,28.969887,118.80999755859376,112.07416693369548,121.07416693369548
EDA,ACTIVATED,29.070733,0.432884007692337,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,29.170684,0.431329995393753,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,29.804389,0.4329099953174591,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,29.905074,0.43197101354599,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,30.308323,0.4329369962215423,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,30.40595,0.4317040145397186,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,30.606594,0.4326420128345489,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,31.040586,0.4317840039730072,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,31.106712,0.4325070083141327,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,31.2389,0.4319980144500732,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,31.340569,0.4329909980297088,0.4250042631819442,0.4320042631819442
EDA,DEACTIVATED,31.63893,0.4319980144500732,0.4250042631819442,0.4320042631819442
EDA,ACTIVATED,32.04148,0.4324809908866882,0.4250042631819442,0.4320042631819442
