signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,9.399501,65.70999908447266,56.46999994913737,65.46999994913736
HR,DEACTIVATED,10.733243,60.90999984741211,56.46999994913737,65.46999994913736
HR,ACTIVATED,14.40031,67.05000305175781,56.46999994913737,65.46999994913736
HR,DEACTIVATED,16.634364,62.25,56.46999994913737,65.46999994913736
HR,ACTIVATED,60.424942,79.4000015258789,56.46999994913737,65.46999994913736
HR,DEACTIVATED,76.99329,63.36000061035156,56.46999994913737,65.46999994913736
HR,ACTIVATED,79.660107,65.52999877929688,56.46999994913737,65.46999994913736
HR,DEACTIVATED,84.360927,53.84000015258789,56.46999994913737,65.46999994913736
HR,ACTIVATED,85.894136,68.19000244140625,56.46999994913737,65.46999994913736
HR,DEACTIVATED,88.92795,57.59999847412109,56.46999994913737,65.46999994913736
HR,ACTIVATED,139.965789,72.69000244140625,56.46999994913737,65.46999994913736
HR,DEACTIVATED,141.76641,63.77999877929688,56.46999994913737,65.46999994913736
EDA,ACTIVATED,175.403301,0.0751330032944679,0.06811948267578263,0.07511948267578264
EDA,DEACTIVATED,176.203443,0.0750899985432624,0.06811948267578263,0.07511948267578264
EDA,ACTIVATED,176.704398,0.0751340016722679,0.06811948267578263,0.07511948267578264
HR,ACTIVATED,179.136003,68.91000366210938,56.46999994913737,65.46999994913736
EDA,DEACTIVATED,183.471983,0.0745960026979446,0.06811948267578263,0.07511948267578264
EDA,ACTIVATED,183.871663,0.0752319991588592,0.06811948267578263,0.07511948267578264
HR,DEACTIVATED,183.969711,56.38999938964844,56.46999994913737,65.46999994913736
HR,ACTIVATED,201.17118,67.4800033569336,56.46999994913737,65.46999994913736
HR,DEACTIVATED,204.038878,64.30999755859375,56.46999994913737,65.46999994913736
HR,ACTIVATED,204.87315,66.69000244140625,56.46999994913737,65.46999994913736
HR,DEACTIVATED,216.939471,57.02999877929688,56.46999994913737,65.46999994913736
EDA,DEACTIVATED,222.457415,0.0745140016078949,0.06811948267578263,0.07511948267578264
EDA,ACTIVATED,223.907218,0.0754050016403198,0.06811948267578263,0.07511948267578264
EDA,DEACTIVATED,224.759213,0.074023999273777,0.06811948267578263,0.07511948267578264
EDA,ACTIVATED,224.958061,0.0763280019164085,0.06811948267578263,0.07511948267578264
EDA,DEACTIVATED,226.091634,0.0745119974017143,0.06811948267578263,0.07511948267578264
EDA,ACTIVATED,230.958715,0.075263001024723,0.06811948267578263,0.07511948267578264
EDA,DEACTIVATED,231.459388,0.0748710036277771,0.06811948267578263,0.07511948267578264
EDA,ACTIVATED,232.325809,0.0755330026149749,0.06811948267578263,0.07511948267578264
HR,ACTIVATED,237.825649,72.05000305175781,56.46999994913737,65.46999994913736
HR,DEACTIVATED,239.958994,62.209999084472656,56.46999994913737,65.46999994913736
HR,ACTIVATED,263.295091,68.37999725341797,56.46999994913737,65.46999994913736
HR,DEACTIVATED,266.328271,57.630001068115234,56.46999994913737,65.46999994913736
