signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,11.331442,71.55000305175781,61.605000257492065,70.60500025749207
HR,DEACTIVATED,14.698353,70.3499984741211,61.605000257492065,70.60500025749207
HR,ACTIVATED,15.431646,73.2300033569336,61.605000257492065,70.60500025749207
HR,DEACTIVATED,17.465538,67.91999816894531,61.605000257492065,70.60500025749207
HR,ACTIVATED,27.801304,76.5999984741211,61.605000257492065,70.60500025749207
HR,DEACTIVATED,32.301934,69.66000366210938,61.605000257492065,70.60500025749207
HR,ACTIVATED,37.736678,72.19999694824219,61.605000257492065,70.60500025749207
HR,DEACTIVATED,43.67071,70.38999938964844,61.605000257492065,70.60500025749207
HR,ACTIVATED,129.072193,83.7300033569336,61.605000257492065,70.60500025749207
EDA,ACTIVATED,132.674688,0.0482750013470649,0.04124414188334261,0.04824414188334261
HR,DEACTIVATED,133.889365,63.84000015258789,61.605000257492065,70.60500025749207
HR,ACTIVATED,219.989568,75.3499984741211,61.605000257492065,70.60500025749207
HR,DEACTIVATED,221.989747,69.9800033569336,61.605000257492065,70.60500025749207
HR,ACTIVATED,225.15691,74.94999694824219,61.605000257492065,70.60500025749207
HR,DEACTIVATED,227.924845,67.72000122070312,61.605000257492065,70.60500025749207
HR,ACTIVATED,229.525176,80.52999877929688,61.605000257492065,70.60500025749207
HR,DEACTIVATED,232.027437,69.93000030517578,61.605000257492065,70.60500025749207
HR,ACTIVATED,237.027167,76.1500015258789,61.605000257492065,70.60500025749207
HR,DEACTIVATED,239.293263,65.29000091552734,61.605000257492065,70.60500025749207
