signal,event,time_seconds,value,baseline,threshold
HR,ACTIVATED,22.536593,72.94999694824219,63.89100036621094,72.89100036621093
HR,DEACTIVATED,23.470256,71.88999938964844,63.89100036621094,72.89100036621093
HR,ACTIVATED,27.637407,73.0,63.89100036621094,72.89100036621093
HR,DEACTIVATED,28.471003,72.6500015258789,63.89100036621094,72.89100036621093
HR,ACTIVATED,30.938048,73.68000030517578,63.89100036621094,72.89100036621093
HR,DEACTIVATED,53.759231,70.05999755859375,63.89100036621094,72.89100036621093
HR,ACTIVATED,66.495962,74.4800033569336,63.89100036621094,72.89100036621093
HR,DEACTIVATED,74.600091,70.11000061035156,63.89100036621094,72.89100036621093
HR,ACTIVATED,77.131284,80.6500015258789,63.89100036621094,72.89100036621093
HR,DEACTIVATED,79.498313,68.68000030517578,63.89100036621094,72.89100036621093
HR,ACTIVATED,81.63254,90.52999877929688,63.89100036621094,72.89100036621093
HR,DEACTIVATED,93.6342,71.58000183105469,63.89100036621094,72.89100036621093
HR,ACTIVATED,94.234434,79.4800033569336,63.89100036621094,72.89100036621093
HR,DEACTIVATED,102.536134,68.11000061035156,63.89100036621094,72.89100036621093
